"allegation_interval_days","bad_officer"
"200","False"
"260","False"
"504","False"
"58","False"
"2974","False"
"184","True"
"15","True"
"167","True"
"123","True"
"0","True"
"82","True"
"0","True"
"8","True"
"0","True"
"2","True"
"0","True"
"164","True"
"0","True"
"17","True"
"0","True"
"137","True"
"0","True"
"117","True"
"159","True"
"210","True"
"187","True"
"160","True"
"101","True"
"2","True"
"1814","True"
"194","True"
"26","True"
"463","True"
"337","True"
"648","True"
"119","True"
"49","True"
"40","True"
"181","True"
"65","True"
"134","True"
"300","True"
"233","True"
"470","False"
"66","False"
"1126","False"
"66","False"
"938","False"
"880","False"
"988","False"
"2107","False"
"286","False"
"516","False"
"212","False"
"3501","False"
"531","False"
"171","False"
"456","False"
"1956","False"
"276","False"
"66","False"
"175","False"
"349","False"
"0","False"
"129","False"
"0","False"
"74","False"
"116","False"
"49","False"
"74","False"
"7","False"
"8","False"
"16","False"
"10","False"
"8","False"
"221","False"
"16","False"
"374","False"
"166","False"
"54","False"
"517","False"
"1266","False"
"391","False"
"1702","False"
"8","False"
"169","False"
"179","False"
"171","False"
"15","False"
"6","False"
"314","False"
"1","False"
"16","False"
"20","False"
"46","False"
"102","False"
"67","False"
"6","False"
"100","False"
"361","False"
"221","False"
"153","False"
"52","False"
"203","False"
"360","False"
"46","False"
"313","False"
"57","False"
"17","False"
"546","False"
"862","False"
"353","False"
"0","False"
"89","False"
"735","False"
"184","False"
"72","False"
"2064","False"
"579","False"
"65","False"
"197","False"
"69","False"
"91","False"
"17","False"
"2","False"
"185","False"
"370","False"
"553","False"
"0","False"
"175","False"
"0","False"
"22","False"
"41","False"
"0","False"
"139","False"
"750","False"
"221","False"
"230","False"
"987","False"
"471","False"
"106","False"
"48","False"
"378","False"
"109","False"
"34","False"
"555","False"
"217","False"
"1013","False"
"32","False"
"282","False"
"0","False"
"299","False"
"328","False"
"132","False"
"1726","False"
"559","False"
"581","False"
"105","False"
"1643","False"
"314","False"
"17","False"
"133","False"
"448","False"
"0","False"
"26","False"
"0","False"
"409","False"
"257","False"
"167","False"
"40","False"
"484","False"
"1080","False"
"283","False"
"199","False"
"627","False"
"40","False"
"331","False"
"708","False"
"696","False"
"223","False"
"161","False"
"85","False"
"354","False"
"595","False"
"1249","False"
"895","False"
"32","False"
"113","False"
"693","False"
"167","False"
"469","False"
"679","False"
"91","False"
"401","False"
"90","False"
"146","False"
"155","False"
"124","False"
"66","False"
"376","False"
"649","False"
"0","False"
"181","False"
"0","False"
"384","False"
"171","False"
"408","False"
"6","False"
"2039","False"
"827","False"
"456","False"
"488","False"
"41","False"
"197","False"
"69","False"
"35","False"
"56","False"
"17","False"
"2","False"
"195","False"
"360","False"
"621","False"
"0","False"
"107","False"
"0","False"
"22","False"
"85","False"
"0","False"
"95","False"
"6","False"
"0","False"
"214","False"
"858","False"
"1237","False"
"2264","False"
"1418","False"
"433","False"
"145","False"
"25","False"
"34","False"
"0","False"
"17","False"
"8","False"
"830","False"
"50","False"
"777","False"
"476","False"
"5","False"
"1353","False"
"1437","False"
"146","True"
"278","True"
"131","True"
"2","True"
"97","True"
"159","True"
"32","True"
"35","True"
"37","True"
"0","True"
"44","True"
"53","True"
"0","True"
"15","True"
"0","True"
"282","True"
"0","True"
"24","True"
"0","True"
"10","True"
"116","True"
"59","True"
"194","True"
"24","True"
"14","True"
"81","True"
"3","True"
"6","True"
"7","True"
"193","True"
"89","True"
"1","True"
"21","True"
"29","True"
"47","True"
"100","True"
"94","True"
"89","True"
"8","True"
"76","True"
"17","True"
"102","True"
"34","True"
"8","True"
"157","True"
"2042","True"
"617","True"
"275","True"
"22","False"
"169","False"
"328","False"
"146","False"
"51","False"
"117","False"
"40","False"
"27","False"
"1262","False"
"125","False"
"498","False"
"501","False"
"73","False"
"394","False"
"104","False"
"0","False"
"932","False"
"522","False"
"0","False"
"141","False"
"942","False"
"628","False"
"367","False"
"330","False"
"371","False"
"834","False"
"301","False"
"1098","False"
"6118","False"
"3043","False"
"221","False"
"32","False"
"253","False"
"248","False"
"126","False"
"355","False"
"0","False"
"37","False"
"0","False"
"323","False"
"149","False"
"33","False"
"941","False"
"27","False"
"187","True"
"75","True"
"40","True"
"0","True"
"117","True"
"0","True"
"132","True"
"5","True"
"25","True"
"0","True"
"1","True"
"0","True"
"1","True"
"0","True"
"9","True"
"0","True"
"72","True"
"153","True"
"9","True"
"106","True"
"35","True"
"38","True"
"32","True"
"130","True"
"0","True"
"245","True"
"301","True"
"60","True"
"132","True"
"22","True"
"56","True"
"14","True"
"481","True"
"796","True"
"40","True"
"263","True"
"1172","True"
"285","True"
"1890","True"
"195","False"
"2","False"
"496","False"
"46","False"
"54","False"
"32","False"
"167","False"
"254","False"
"148","False"
"0","False"
"55","False"
"0","False"
"933","False"
"601","False"
"613","False"
"82","False"
"20","False"
"115","False"
"2418","False"
"30","False"
"1838","False"
"515","False"
"39","False"
"206","False"
"770","False"
"628","False"
"286","False"
"60","False"
"671","False"
"385","False"
"665","False"
"27","False"
"167","False"
"220","False"
"299","False"
"19","False"
"33","False"
"468","False"
"162","False"
"140","False"
"1058","False"
"276","False"
"424","False"
"82","False"
"51","False"
"12","False"
"56","False"
"529","False"
"890","False"
"53","False"
"1493","False"
"672","False"
"4530","False"
"763","False"
"161","False"
"263","False"
"8","False"
"54","False"
"78","False"
"32","False"
"257","False"
"128","False"
"72","False"
"531","False"
"58","False"
"172","False"
"924","False"
"31","False"
"1369","False"
"178","False"
"606","False"
"404","False"
"479","False"
"247","False"
"733","False"
"766","False"
"180","False"
"654","False"
"463","False"
"43","False"
"2161","False"
"924","False"
"0","False"
"706","False"
"48","False"
"224","False"
"1412","False"
"121","False"
"102","False"
"696","False"
"514","False"
"114","False"
"664","False"
"463","False"
"2221","False"
"115","False"
"57","False"
"231","False"
"462","False"
"128","False"
"1343","False"
"1012","False"
"128","False"
"162","False"
"105","False"
"113","False"
"5","False"
"61","False"
"8","False"
"159","False"
"96","False"
"19","False"
"6","False"
"2","False"
"136","False"
"89","False"
"0","False"
"74","False"
"6","False"
"3","False"
"28","False"
"341","False"
"1235","False"
"351","False"
"1104","False"
"80","False"
"11","False"
"24","False"
"55","False"
"247","False"
"849","False"
"800","False"
"444","False"
"208","False"
"1214","False"
"2244","False"
"289","False"
"581","False"
"29","False"
"64","False"
"55","False"
"61","False"
"65","False"
"284","False"
"3075","False"
"2391","False"
"798","False"
"938","False"
"2921","False"
"1053","False"
"418","False"
"11","False"
"143","False"
"433","False"
"316","False"
"92","False"
"78","False"
"1310","False"
"259","False"
"5","False"
"526","False"
"278","False"
"361","False"
"1430","False"
"379","False"
"412","False"
"174","False"
"306","False"
"58","False"
"49","False"
"1068","False"
"111","False"
"331","False"
"279","False"
"83","False"
"28","False"
"140","False"
"28","False"
"110","False"
"245","False"
"734","False"
"2362","False"
"0","False"
"572","False"
"3115","False"
"246","False"
"718","False"
"0","False"
"488","False"
"284","False"
"371","False"
"2154","False"
"1586","False"
"149","False"
"37","False"
"108","False"
"113","False"
"27","False"
"5","False"
"18","False"
"1","False"
"58","False"
"79","False"
"275","False"
"747","False"
"4","False"
"228","False"
"57","False"
"202","False"
"5","False"
"150","False"
"293","False"
"131","False"
"398","False"
"435","False"
"395","False"
"77","False"
"100","False"
"493","False"
"176","False"
"2033","False"
"4266","False"
"1281","False"
"529","False"
"280","False"
"584","False"
"186","False"
"362","False"
"235","False"
"204","False"
"524","False"
"186","False"
"209","False"
"9","False"
"39","False"
"114","False"
"492","False"
"1509","False"
"80","False"
"431","False"
"387","False"
"72","False"
"553","False"
"937","False"
"6","False"
"520","False"
"336","False"
"178","False"
"288","False"
"149","False"
"121","False"
"106","False"
"69","False"
"53","False"
"342","False"
"162","False"
"87","False"
"139","False"
"256","False"
"430","False"
"586","False"
"112","False"
"296","False"
"613","False"
"168","False"
"1767","False"
"0","False"
"661","False"
"29","False"
"228","False"
"36","False"
"109","False"
"46","False"
"97","False"
"99","False"
"360","False"
"839","False"
"266","False"
"331","False"
"504","False"
"51","False"
"373","False"
"406","False"
"93","False"
"952","False"
"364","False"
"1012","False"
"535","False"
"157","False"
"88","False"
"491","False"
"282","False"
"118","False"
"95","False"
"365","False"
"95","False"
"1517","False"
"144","False"
"1812","False"
"27","False"
"1346","False"
"783","False"
"751","False"
"346","False"
"0","False"
"354","False"
"182","False"
"276","False"
"335","False"
"266","False"
"921","False"
"903","False"
"220","False"
"0","False"
"309","False"
"0","False"
"78","False"
"209","False"
"6889","False"
"2","False"
"567","False"
"237","False"
"805","False"
"554","False"
"73","False"
"620","False"
"115","False"
"17","False"
"335","False"
"0","False"
"3769","False"
"1766","False"
"164","False"
"1315","False"
"23","False"
"176","False"
"122","False"
"0","False"
"162","False"
"1796","False"
"737","False"
"61","False"
"424","False"
"700","False"
"112","False"
"214","False"
"668","False"
"0","False"
"665","False"
"1262","False"
"3414","False"
"443","False"
"325","False"
"277","False"
"723","False"
"281","False"
"2","False"
"135","False"
"54","False"
"48","False"
"22","False"
"53","False"
"42","False"
"459","False"
"185","False"
"444","False"
"42","False"
"643","False"
"334","False"
"10","False"
"398","False"
"590","False"
"227","False"
"427","False"
"414","False"
"415","False"
"97","False"
"2267","False"
"74","False"
"357","False"
"240","False"
"192","False"
"104","False"
"8","False"
"119","False"
"145","False"
"95","False"
"18","False"
"6","False"
"57","False"
"98","False"
"135","False"
"94","False"
"74","False"
"181","False"
"50","False"
"231","False"
"57","False"
"1","False"
"141","False"
"140","False"
"0","False"
"247","False"
"0","False"
"0","False"
"93","False"
"0","False"
"140","False"
"294","False"
"117","False"
"77","False"
"17","False"
"49","False"
"344","False"
"73","False"
"1302","False"
"104","False"
"493","False"
"310","False"
"83","False"
"63","False"
"796","False"
"34","False"
"670","False"
"48","False"
"312","False"
"730","False"
"173","False"
"809","False"
"693","False"
"541","False"
"232","False"
"1447","False"
"0","False"
"302","False"
"771","False"
"155","False"
"503","False"
"332","False"
"7","False"
"23","False"
"33","False"
"487","False"
"647","False"
"241","False"
"943","False"
"529","False"
"1091","False"
"91","False"
"3592","False"
"308","False"
"358","False"
"92","False"
"143","False"
"792","False"
"973","False"
"17","False"
"5116","False"
"224","False"
"17","False"
"186","False"
"312","False"
"14","False"
"159","False"
"1773","False"
"0","False"
"325","False"
"155","False"
"102","False"
"88","False"
"37","False"
"218","False"
"415","False"
"56","False"
"57","False"
"725","False"
"1916","False"
"20","False"
"961","False"
"63","False"
"163","False"
"526","False"
"12","False"
"8","False"
"689","False"
"459","False"
"43","False"
"746","False"
"259","False"
"501","False"
"412","False"
"63","False"
"754","False"
"506","False"
"727","False"
"72","False"
"117","False"
"407","False"
"125","False"
"107","False"
"134","False"
"64","False"
"384","False"
"92","False"
"563","False"
"107","False"
"331","False"
"590","False"
"188","False"
"204","False"
"72","False"
"287","False"
"104","False"
"45","False"
"188","False"
"55","False"
"3515","False"
"2535","False"
"1497","False"
"33","False"
"218","False"
"193","False"
"16","False"
"46","False"
"12","False"
"730","False"
"414","False"
"132","False"
"239","False"
"66","False"
"216","False"
"336","False"
"74","False"
"60","False"
"34","False"
"48","False"
"140","False"
"205","False"
"1444","False"
"652","False"
"56","False"
"245","False"
"300","False"
"690","False"
"73","False"
"76","False"
"763","False"
"2049","False"
"26","False"
"115","False"
"108","False"
"191","False"
"166","False"
"314","False"
"50","False"
"332","False"
"2","False"
"10","False"
"315","False"
"93","False"
"637","False"
"0","False"
"11","False"
"452","False"
"163","False"
"123","False"
"765","False"
"52","False"
"1045","False"
"449","False"
"126","False"
"203","False"
"190","False"
"1549","False"
"62","False"
"370","False"
"249","False"
"341","False"
"39","False"
"0","False"
"290","False"
"171","False"
"1698","False"
"132","False"
"1208","False"
"1491","False"
"0","True"
"251","True"
"59","True"
"185","True"
"52","True"
"37","True"
"304","True"
"94","True"
"81","True"
"120","True"
"611","True"
"353","True"
"82","True"
"302","True"
"121","True"
"221","True"
"114","True"
"50","True"
"304","True"
"8","True"
"67","True"
"4","True"
"182","True"
"783","True"
"26","True"
"49","True"
"342","True"
"16","True"
"136","True"
"166","True"
"1801","False"
"3181","False"
"234","False"
"5056","False"
"1174","False"
"731","False"
"974","False"
"4","False"
"284","False"
"168","False"
"946","False"
"146","False"
"10","False"
"538","False"
"15","False"
"168","False"
"160","False"
"13","False"
"477","False"
"39","False"
"374","False"
"28","False"
"257","False"
"18","False"
"146","False"
"205","False"
"363","False"
"86","False"
"37","False"
"258","False"
"235","False"
"149","False"
"342","False"
"367","False"
"121","False"
"751","False"
"751","False"
"253","False"
"0","False"
"449","False"
"901","False"
"390","False"
"285","False"
"2332","False"
"2396","False"
"291","False"
"165","False"
"455","False"
"1668","False"
"24","False"
"259","False"
"258","False"
"0","False"
"254","False"
"476","False"
"443","False"
"281","False"
"618","False"
"3670","False"
"237","False"
"205","False"
"145","False"
"273","False"
"55","False"
"289","False"
"170","False"
"367","False"
"3218","False"
"0","False"
"1","False"
"0","False"
"150","False"
"0","False"
"342","False"
"114","False"
"43","False"
"89","False"
"769","False"
"201","False"
"492","False"
"426","False"
"1346","False"
"432","False"
"1287","False"
"478","False"
"99","False"
"8","False"
"9","False"
"76","False"
"31","False"
"438","False"
"1274","False"
"0","False"
"1043","False"
"602","False"
"685","False"
"107","False"
"986","False"
"924","False"
"378","False"
"324","False"
"292","False"
"155","False"
"713","False"
"689","False"
"0","False"
"1062","False"
"65","False"
"73","False"
"71","False"
"205","False"
"367","False"
"965","False"
"181","False"
"1059","False"
"222","False"
"170","False"
"342","False"
"3","False"
"758","False"
"95","False"
"3382","False"
"189","False"
"1727","False"
"1191","False"
"1133","False"
"243","False"
"421","False"
"891","False"
"304","False"
"0","False"
"378","False"
"807","False"
"249","False"
"701","False"
"571","False"
"203","False"
"943","False"
"1075","False"
"774","False"
"315","False"
"89","False"
"306","False"
"2361","False"
"118","False"
"479","False"
"588","False"
"1977","False"
"0","False"
"377","False"
"910","False"
"82","False"
"4154","False"
"1859","False"
"948","False"
"117","False"
"294","False"
"54","False"
"6","False"
"305","False"
"592","False"
"190","False"
"466","False"
"11","False"
"52","False"
"227","False"
"385","False"
"959","False"
"54","False"
"154","False"
"67","False"
"322","False"
"43","False"
"14","False"
"84","False"
"205","False"
"105","False"
"133","False"
"66","False"
"81","False"
"66","False"
"52","False"
"42","False"
"211","False"
"15","False"
"97","False"
"130","False"
"310","False"
"184","False"
"1614","False"
"0","False"
"500","False"
"982","False"
"182","False"
"83","False"
"2446","False"
"296","False"
"4","False"
"23","False"
"404","False"
"160","False"
"86","False"
"1449","False"
"374","False"
"3757","False"
"309","False"
"32","False"
"16","False"
"9","False"
"321","False"
"70","False"
"1","False"
"400","False"
"481","False"
"13","False"
"2040","False"
"1930","False"
"55","False"
"75","False"
"159","False"
"15","False"
"140","False"
"272","False"
"13","False"
"34","False"
"25","False"
"2","False"
"65","False"
"42","False"
"211","False"
"15","False"
"97","False"
"88","False"
"42","False"
"310","False"
"230","False"
"394","False"
"373","False"
"684","False"
"942","False"
"1593","False"
"1793","False"
"358","False"
"38","False"
"35","False"
"6","False"
"363","False"
"281","False"
"2828","False"
"208","False"
"45","False"
"96","False"
"98","False"
"493","False"
"39","False"
"179","False"
"199","False"
"46","False"
"889","False"
"156","False"
"268","False"
"639","False"
"2463","False"
"517","False"
"56","False"
"2057","False"
"129","False"
"274","False"
"308","False"
"3005","False"
"114","False"
"801","False"
"754","False"
"14","True"
"32","True"
"26","True"
"141","True"
"11","True"
"4","True"
"25","True"
"84","True"
"76","True"
"312","True"
"178","True"
"90","True"
"249","True"
"278","True"
"70","True"
"328","True"
"23","True"
"637","True"
"130","True"
"135","True"
"1338","True"
"59","True"
"179","True"
"1376","True"
"78","True"
"104","True"
"289","True"
"70","True"
"0","True"
"156","True"
"136","True"
"1246","True"
"1695","True"
"142","False"
"1382","False"
"2577","False"
"151","False"
"310","False"
"87","False"
"278","False"
"127","False"
"185","False"
"39","False"
"399","False"
"147","False"
"0","False"
"133","False"
"24","False"
"18","False"
"238","False"
"133","False"
"763","False"
"637","False"
"1","False"
"31","False"
"56","False"
"23","False"
"39","False"
"531","False"
"514","False"
"527","False"
"318","False"
"456","False"
"147","False"
"367","False"
"990","False"
"185","False"
"157","False"
"536","False"
"29","False"
"66","False"
"163","False"
"144","False"
"818","False"
"133","False"
"33","False"
"347","False"
"30","False"
"28","False"
"158","False"
"36","False"
"649","False"
"7","False"
"51","False"
"41","False"
"20","False"
"829","False"
"31","False"
"1426","False"
"889","False"
"1051","False"
"71","False"
"235","False"
"252","False"
"1714","False"
"723","False"
"424","False"
"65","False"
"503","False"
"80","False"
"0","False"
"3085","False"
"301","False"
"501","False"
"0","False"
"175","False"
"802","False"
"893","False"
"95","False"
"2","False"
"448","False"
"65","False"
"629","False"
"428","False"
"537","False"
"23","False"
"288","False"
"977","False"
"81","False"
"62","False"
"288","False"
"149","False"
"326","False"
"1009","False"
"405","False"
"719","False"
"1028","False"
"0","False"
"7","False"
"0","False"
"806","False"
"159","False"
"427","False"
"22","False"
"21","False"
"169","False"
"248","False"
"174","False"
"226","False"
"3050","False"
"658","False"
"151","False"
"1165","False"
"6012","False"
"150","False"
"1309","False"
"2179","False"
"57","False"
"352","False"
"218","False"
"903","False"
"445","False"
"163","False"
"431","False"
"125","False"
"115","False"
"221","False"
"587","False"
"986","False"
"3343","False"
"732","False"
"326","False"
"1052","False"
"245","True"
"80","True"
"70","True"
"33","True"
"4","True"
"44","True"
"6","True"
"40","True"
"140","True"
"78","True"
"4","True"
"65","True"
"11","True"
"21","True"
"212","True"
"76","True"
"156","True"
"65","True"
"102","True"
"12","True"
"17","True"
"6","True"
"3","True"
"7","True"
"35","True"
"8","True"
"0","True"
"8","True"
"3","True"
"109","True"
"23","True"
"160","True"
"11","True"
"14","True"
"65","True"
"66","True"
"16","True"
"66","True"
"40","True"
"124","True"
"13","True"
"305","True"
"58","True"
"15","True"
"25","True"
"188","True"
"116","True"
"213","True"
"54","True"
"314","True"
"0","True"
"241","True"
"0","True"
"312","True"
"268","True"
"424","True"
"76","True"
"48","True"
"204","True"
"311","True"
"304","True"
"213","True"
"633","True"
"412","True"
"434","True"
"66","False"
"406","False"
"22","False"
"75","False"
"539","False"
"125","False"
"45","False"
"43","False"
"638","False"
"173","False"
"133","False"
"37","False"
"148","False"
"9","False"
"50","False"
"199","False"
"3","False"
"262","False"
"41","False"
"214","False"
"211","False"
"132","False"
"88","False"
"40","False"
"6","False"
"49","False"
"22","False"
"234","False"
"99","False"
"242","False"
"42","False"
"3","False"
"5","False"
"7","False"
"14","False"
"875","False"
"121","False"
"40","False"
"116","False"
"47","False"
"99","False"
"129","False"
"449","False"
"260","False"
"241","False"
"1068","False"
"674","False"
"114","False"
"549","False"
"0","False"
"19","False"
"0","False"
"130","False"
"0","False"
"5","False"
"0","False"
"89","False"
"146","False"
"159","False"
"302","False"
"27","False"
"204","False"
"11","False"
"29","False"
"146","False"
"201","False"
"97","False"
"60","False"
"493","False"
"159","False"
"885","False"
"1989","False"
"3463","False"
"340","False"
"579","False"
"15","False"
"235","False"
"25","False"
"390","False"
"293","False"
"466","False"
"470","False"
"149","False"
"753","False"
"13","False"
"365","False"
"51","False"
"22","False"
"19","False"
"105","False"
"331","False"
"200","False"
"14","False"
"46","False"
"51","False"
"159","False"
"33","False"
"414","False"
"314","False"
"59","False"
"299","False"
"1","False"
"678","False"
"292","False"
"184","False"
"40","False"
"891","False"
"333","False"
"7","False"
"135","False"
"33","False"
"23","False"
"67","False"
"105","False"
"65","False"
"112","False"
"22","False"
"248","False"
"209","False"
"153","False"
"480","False"
"381","False"
"215","False"
"13","False"
"16","False"
"426","False"
"1729","False"
"1124","False"
"539","False"
"199","False"
"2241","False"
"0","False"
"3","False"
"30","False"
"461","False"
"394","False"
"201","False"
"40","False"
"60","False"
"1321","False"
"84","False"
"604","False"
"300","False"
"1226","False"
"709","False"
"43","False"
"30","False"
"58","False"
"1023","False"
"48","False"
"1145","False"
"984","False"
"0","False"
"1060","False"
"362","False"
"55","False"
"512","False"
"88","False"
"176","False"
"363","False"
"477","False"
"86","False"
"244","False"
"148","False"
"759","False"
"0","False"
"665","False"
"867","False"
"245","False"
"577","False"
"2898","False"
"420","False"
"92","True"
"178","True"
"35","True"
"71","True"
"6","True"
"49","True"
"52","True"
"23","True"
"142","True"
"56","True"
"91","True"
"127","True"
"174","True"
"13","True"
"51","True"
"2","True"
"71","True"
"29","True"
"30","True"
"19","True"
"37","True"
"1","True"
"22","True"
"286","True"
"90","True"
"22","True"
"63","True"
"61","True"
"15","True"
"21","True"
"2","True"
"13","True"
"69","True"
"70","True"
"55","True"
"0","True"
"1","True"
"6","True"
"1","True"
"35","True"
"14","True"
"13","True"
"14","True"
"83","True"
"31","True"
"4","True"
"8","True"
"14","True"
"83","True"
"23","True"
"35","True"
"48","True"
"34","True"
"31","True"
"13","True"
"13","True"
"103","True"
"236","True"
"6","True"
"109","True"
"86","True"
"15","True"
"374","True"
"57","True"
"106","True"
"4","True"
"1026","True"
"72","True"
"66","False"
"649","False"
"48","False"
"137","False"
"334","False"
"77","False"
"1362","False"
"93","False"
"796","False"
"773","False"
"265","False"
"3330","False"
"117","False"
"176","False"
"177","False"
"38","False"
"13","False"
"133","False"
"777","False"
"40","False"
"109","False"
"332","False"
"52","False"
"152","False"
"3421","False"
"0","False"
"635","False"
"262","False"
"700","False"
"722","False"
"118","False"
"767","False"
"203","False"
"1340","False"
"1134","False"
"228","False"
"1794","False"
"1535","False"
"56","False"
"412","False"
"704","False"
"392","False"
"214","False"
"188","False"
"111","False"
"116","False"
"265","False"
"1241","False"
"101","False"
"1002","False"
"0","False"
"13","False"
"102","False"
"250","False"
"284","False"
"237","False"
"61","False"
"426","False"
"173","False"
"262","False"
"84","False"
"186","False"
"158","False"
"375","False"
"253","False"
"397","False"
"556","False"
"391","False"
"1079","False"
"0","False"
"343","False"
"0","False"
"220","False"
"24","False"
"73","False"
"5","False"
"77","False"
"390","False"
"75","False"
"42","False"
"194","False"
"309","False"
"1285","False"
"567","False"
"967","False"
"609","False"
"37","False"
"523","False"
"203","False"
"2","False"
"964","False"
"126","False"
"549","False"
"1330","False"
"48","False"
"890","False"
"772","False"
"1247","False"
"223","False"
"564","False"
"295","False"
"2653","False"
"795","False"
"719","False"
"133","False"
"121","False"
"3541","False"
"121","False"
"190","False"
"352","False"
"326","False"
"377","False"
"402","False"
"9","False"
"213","False"
"82","False"
"2","False"
"157","False"
"997","False"
"963","False"
"0","False"
"1960","False"
"375","False"
"2667","False"
"41","False"
"133","False"
"113","False"
"396","False"
"27","False"
"18","False"
"420","False"
"26","False"
"27","False"
"4969","False"
"266","False"
"49","False"
"1282","False"
"57","True"
"229","True"
"0","True"
"152","True"
"0","True"
"57","True"
"0","True"
"7","True"
"46","True"
"76","True"
"0","True"
"200","True"
"11","True"
"3","True"
"32","True"
"134","True"
"7","True"
"39","True"
"167","True"
"18","True"
"130","True"
"18","True"
"13","True"
"149","True"
"1457","True"
"741","True"
"423","True"
"105","True"
"514","True"
"284","True"
"3712","False"
"473","False"
"909","False"
"52","False"
"496","False"
"266","False"
"70","False"
"126","False"
"71","False"
"15","False"
"206","False"
"212","False"
"49","False"
"138","False"
"1262","False"
"430","False"
"162","False"
"131","False"
"76","False"
"143","False"
"8","False"
"83","False"
"75","False"
"30","False"
"42","False"
"41","False"
"48","False"
"3","False"
"63","False"
"98","False"
"610","False"
"254","False"
"0","False"
"918","False"
"294","False"
"103","False"
"165","False"
"395","False"
"135","False"
"48","False"
"272","False"
"15","False"
"395","False"
"2319","False"
"28","False"
"46","False"
"493","False"
"942","False"
"188","False"
"224","False"
"663","False"
"87","False"
"588","False"
"426","False"
"565","False"
"0","False"
"220","False"
"114","False"
"271","False"
"246","False"
"0","False"
"928","False"
"82","False"
"1832","False"
"415","False"
"1241","False"
"120","False"
"5154","False"
"956","False"
"118","False"
"140","False"
"111","False"
"99","False"
"402","False"
"162","False"
"46","False"
"72","False"
"18","False"
"309","False"
"392","False"
"1762","False"
"3","False"
"32","False"
"0","False"
"1435","False"
"1604","False"
"73","False"
"49","False"
"278","False"
"562","False"
"46","False"
"319","False"
"179","False"
"45","False"
"87","False"
"107","False"
"50","False"
"20","False"
"14","False"
"67","False"
"29","False"
"850","False"
"125","False"
"1701","False"
"1633","False"
"374","False"
"45","False"
"850","False"
"52","False"
"338","False"
"2062","False"
"2402","False"
"160","False"
"1955","False"
"3152","False"
"795","False"
"13","True"
"10","True"
"612","True"
"75","True"
"234","True"
"0","True"
"168","True"
"0","True"
"61","True"
"0","True"
"281","True"
"565","False"
"1712","False"
"2284","False"
"610","False"
"87","False"
"23","False"
"15","False"
"42","False"
"209","False"
"290","False"
"131","False"
"153","False"
"66","False"
"198","False"
"102","False"
"378","False"
"115","False"
"0","False"
"40","False"
"0","False"
"5","False"
"0","False"
"57","False"
"0","False"
"324","False"
"277","False"
"76","False"
"23","False"
"252","False"
"157","False"
"212","False"
"22","False"
"35","False"
"204","False"
"295","False"
"417","False"
"36","False"
"58","False"
"48","False"
"9","False"
"71","False"
"2","False"
"234","False"
"313","False"
"151","False"
"115","False"
"4713","False"
"245","False"
"81","False"
"1025","False"
"516","False"
"369","False"
"661","False"
"7","False"
"110","False"
"345","False"
"0","False"
"409","False"
"223","False"
"838","False"
"81","False"
"2058","False"
"1","False"
"71","False"
"30","False"
"647","False"
"2","False"
"1060","False"
"299","False"
"221","False"
"695","False"
"2836","False"
"368","False"
"77","False"
"270","False"
"311","False"
"0","False"
"61","False"
"0","False"
"1","False"
"0","False"
"239","False"
"261","False"
"1077","False"
"1090","False"
"441","False"
"1569","False"
"3104","False"
"466","False"
"1870","False"
"0","False"
"1591","False"
"849","False"
"444","False"
"1725","False"
"382","False"
"65","False"
"233","False"
"912","False"
"517","False"
"236","False"
"152","False"
"571","False"
"419","False"
"304","False"
"91","False"
"732","False"
"0","False"
"3523","False"
"942","False"
"3","False"
"194","False"
"82","True"
"239","True"
"32","True"
"90","True"
"18","True"
"111","True"
"58","True"
"16","True"
"22","True"
"1","True"
"433","True"
"50","True"
"9","True"
"9","True"
"33","True"
"9","True"
"41","True"
"171","True"
"81","True"
"42","True"
"682","True"
"169","True"
"242","True"
"321","True"
"61","True"
"174","True"
"8","True"
"25","True"
"65","True"
"1010","True"
"383","False"
"49","False"
"5","False"
"652","False"
"2021","False"
"1","False"
"1","False"
"478","True"
"23","True"
"186","True"
"1","True"
"205","True"
"91","True"
"39","True"
"8","True"
"20","True"
"40","True"
"117","True"
"81","True"
"58","True"
"3","True"
"145","False"
"139","False"
"236","False"
"229","False"
"61","False"
"343","False"
"423","False"
"309","False"
"534","False"
"506","False"
"942","False"
"1008","False"
"261","False"
"3230","False"
"882","False"
"202","True"
"33","True"
"6","True"
"2","True"
"137","True"
"108","True"
"181","True"
"55","True"
"118","True"
"50","False"
"531","False"
"25","False"
"31","False"
"1103","False"
"35","False"
"250","False"
"3","False"
"75","False"
"1367","False"
"343","False"
"0","False"
"169","False"
"0","False"
"364","False"
"376","False"
"349","False"
"130","False"
"137","False"
"508","False"
"600","False"
"32","False"
"505","False"
"244","False"
"63","False"
"35","False"
"14","False"
"502","False"
"73","False"
"239","False"
"108","False"
"0","False"
"1828","False"
"2101","False"
"458","False"
"141","False"
"398","False"
"16","False"
"52","False"
"388","False"
"20","False"
"47","False"
"124","False"
"32","False"
"726","False"
"20","False"
"526","False"
"98","False"
"93","False"
"272","False"
"22","False"
"166","False"
"193","False"
"189","False"
"34","False"
"86","False"
"999","False"
"481","False"
"286","False"
"130","False"
"3","False"
"138","False"
"144","False"
"623","False"
"313","False"
"385","False"
"271","False"
"54","False"
"162","False"
"99","False"
"197","False"
"652","False"
"269","False"
"138","False"
"49","False"
"105","False"
