"officer_id"
60
65
107
129
132
135
152
168
170
182
187
191
193
211
242
244
254
262
270
291
300
351
352
353
388
400
430
442
451
469
484
488
489
490
518
521
537
546
567
579
623
635
642
643
648
649
650
652
653
667
675
676
736
743
758
761
814
824
840
854
869
874
879
884
906
910
911
932
933
969
999
1000
1021
1026
1036
1037
1039
1043
1044
1048
1057
1085
1090
1097
1107
1128
1136
1141
1148
1171
1172
1189
1193
1201
1219
1224
1225
1248
1257
1263
1264
1278
1283
1288
1298
1299
1316
1336
1352
1364
1386
1411
1414
1435
1436
1440
1452
1471
1489
1490
1505
1511
1548
1557
1570
1578
1603
1611
1652
1658
1666
1723
1744
1747
1753
1832
1849
1905
1914
1971
1986
1989
2015
2022
2034
2037
2049
2077
2097
2110
2113
2172
2191
2214
2216
2228
2248
2255
2264
2278
2283
2346
2363
2369
2372
2374
2392
2403
2419
2423
2453
2456
2470
2499
2509
2528
2557
2560
2563
2571
2575
2643
2645
2667
2681
2732
2798
2805
2817
2829
2833
2849
2851
2890
2919
2981
3003
3004
3006
3017
3020
3028
3054
3055
3057
3064
3067
3069
3073
3082
3114
3150
3168
3191
3194
3217
3287
3305
3308
3310
3324
3358
3377
3378
3388
3463
3518
3520
3526
3538
3547
3549
3559
3563
3566
3568
3582
3605
3616
3642
3657
3665
3669
3711
3765
3769
3771
3773
3782
3793
3808
3821
3824
3876
3897
3906
3922
3925
3928
3940
3955
3956
3974
3981
3982
3984
3986
3987
3989
3990
3998
4007
4027
4036
4038
4052
4069
4072
4078
4082
4091
4094
4101
4103
4118
4167
4202
4217
4218
4225
4252
4255
4295
4299
4313
4328
4333
4334
4347
4350
4368
4381
4383
4429
4443
4445
4464
4466
4474
4482
4523
4524
4538
4545
4547
4550
4551
4636
4659
4666
4674
4687
4690
4692
4752
4759
4800
4806
4816
4841
4845
4852
4860
4875
4895
4898
4900
4919
4927
4932
4946
4994
5037
5043
5089
5096
5100
5101
5106
5110
5125
5127
5131
5173
5179
5189
5221
5277
5290
5328
5330
5332
5381
5397
5406
5411
5412
5421
5428
5438
5516
5520
5523
5532
5555
5558
5589
5607
5613
5625
5663
5674
5675
5678
5682
5758
5763
5767
5800
5828
5832
5835
5843
5853
5873
5893
5910
5912
5924
5931
5944
5956
5963
5977
5997
5998
6039
6139
6161
6162
6164
6168
6187
6211
6223
6227
6237
6254
6259
6311
6317
6320
6321
6322
6343
6362
6373
6381
6399
6420
6470
6532
6559
6561
6587
6590
6599
6604
6629
6649
6651
6653
6655
6666
6676
6681
6690
6696
6700
6717
6727
6728
6741
6743
6756
6760
6763
6765
6781
6797
6804
6850
6859
6861
6864
6867
6869
6870
6882
6914
6933
6951
6990
6991
7010
7020
7028
7040
7045
7080
7100
7107
7108
7113
7124
7144
7150
7160
7186
7195
7205
7216
7242
7244
7250
7272
7273
7315
7322
7323
7387
7389
7407
7431
7432
7489
7501
7516
7518
7537
7538
7587
7590
7602
7603
7628
7643
7656
7659
7701
7736
7748
7791
7803
7834
7842
7861
7862
7961
7980
8023
8025
8063
8088
8089
8097
8103
8145
8169
8176
8221
8234
8237
8288
8300
8304
8315
8333
8340
8342
8348
8355
8362
8363
8398
8399
8400
8407
8409
8428
8443
8447
8457
8475
8485
8501
8588
8593
8597
8600
8624
8691
8713
8726
8745
8748
8749
8762
8766
8790
8794
8803
8842
8850
8852
8868
8882
8893
8896
8897
8926
8995
9057
9062
9088
9103
9105
9114
9138
9147
9174
9199
9212
9238
9239
9254
9255
9262
9271
9309
9310
9316
9324
9362
9370
9371
9380
9428
9459
9460
9479
9482
9496
9525
9551
9553
9571
9574
9589
9590
9592
9596
9597
9603
9616
9621
9627
9648
9686
9691
9697
9704
9736
9742
9810
9816
9818
9821
9873
9877
9898
9906
9933
9950
9963
9964
9986
9994
10000
10005
10011
10045
10084
10115
10117
10119
10138
10152
10166
10181
10188
10201
10203
10221
10246
10251
10257
10262
10273
10283
10309
10314
10321
10326
10327
10332
10333
10344
10348
10360
10371
10377
10399
10410
10414
10420
10445
10449
10450
10466
10468
10511
10522
10534
10546
10637
10654
10659
10691
10719
10750
10805
10809
10815
10820
10930
10960
10975
11007
11021
11025
11052
11075
11078
11088
11092
11093
11094
11096
11099
11116
11117
11157
11166
11190
11227
11234
11243
11246
11257
11258
11260
11273
11277
11306
11352
11360
11365
11376
11400
11413
11451
11464
11469
11615
11689
11690
11692
11701
11713
11763
11767
11778
11795
11798
11808
11816
11818
11822
11855
11859
11873
11874
11921
11929
12000
12006
12035
12036
12039
12045
12047
12048
12055
12057
12059
12061
12062
12066
12067
12079
12085
12088
12089
12109
12147
12158
12159
12181
12234
12268
12292
12303
12308
12337
12338
12353
12384
12390
12391
12395
12396
12432
12463
12495
12497
12498
12499
12529
12535
12588
12618
12622
12630
12632
12667
12679
12680
12731
12735
12766
12778
12800
12804
12806
12832
12845
12866
12870
12873
12906
12959
12987
12996
13017
13028
13041
13118
13147
13158
13171
13176
13195
13225
13234
13254
13256
13288
13293
13300
13304
13306
13308
13313
13333
13348
13352
13356
13359
13370
13374
13375
13378
13394
13415
13518
13527
13534
13576
13582
13585
13600
13604
13606
13611
13632
13673
13727
13736
13737
13754
13756
13767
13769
13772
13778
13781
13784
13790
13800
13803
13804
13828
13852
13873
13881
13940
13974
13996
14007
14046
14061
14086
14089
14103
14125
14163
14164
14183
14190
14213
14230
14234
14240
14271
14293
14299
14307
14339
14344
14356
14358
14400
14418
14442
14476
14479
14480
14481
14482
14567
14604
14641
14674
14678
14696
14708
14720
14734
14739
14747
14767
14799
14812
14837
14845
14859
14863
14896
14901
14965
15008
15018
15029
15032
15055
15056
15071
15147
15168
15211
15234
15245
15251
15269
15315
15354
15359
15360
15368
15403
15432
15437
15511
15531
15553
15568
15574
15606
15627
15631
15632
15695
15710
15713
15723
15728
15776
15780
15789
15837
15841
15842
15925
15931
15934
15941
15947
15949
15957
15960
15971
15974
16032
16037
16061
16063
16070
16093
16160
16175
16187
16202
16205
16206
16246
16256
16265
16273
16277
16285
16287
16292
16299
16365
16385
16408
16434
16447
16461
16465
16468
16471
16477
16515
16524
16530
16531
16535
16544
16559
16560
16574
16595
16606
16608
16617
16618
16626
16648
16664
16678
16694
16699
16700
16711
16716
16733
16740
16743
16762
16777
16779
16810
16859
16864
16886
16887
16891
16918
16920
16934
16940
16957
16967
17056
17073
17077
17090
17117
17128
17163
17165
17189
17217
17236
17254
17259
17278
17284
17332
17355
17392
17397
17493
17494
17507
17520
17528
17547
17570
17571
17573
17576
17585
17593
17594
17613
17615
17616
17617
17623
17647
17679
17696
17718
17719
17721
17727
17732
17743
17750
17757
17773
17826
17830
17882
17904
17931
17994
17998
17999
18001
18054
18063
18099
18104
18105
18178
18180
18259
18275
18333
18354
18383
18421
18482
18510
18535
18536
18571
18591
18592
18596
18602
18624
18628
18644
18648
18657
18663
18692
18704
18706
18709
18711
18714
18721
18728
18732
18763
18773
18791
18802
18808
18810
18812
18819
18830
18911
18932
18940
18959
18985
19005
19017
19038
19053
19099
19109
19127
19144
19150
19161
19191
19220
19231
19238
19245
19305
19314
19376
19383
19384
19385
19402
19408
19410
19422
19431
19433
19435
19478
19499
19505
19510
19527
19549
19554
19561
19579
19587
19591
19647
19650
19671
19722
19738
19762
19785
19789
19798
19801
19829
19831
19835
19844
19849
19858
19885
19902
19923
19948
19969
19976
19986
19997
20035
20039
20046
20056
20057
20066
20121
20149
20157
20177
20179
20182
20187
20196
20218
20273
20275
20276
20302
20307
20368
20387
20440
20453
20458
20477
20479
20495
20536
20551
20567
20658
20708
20724
20738
20740
20772
20798
20929
21060
21083
21098
21110
21121
21124
21139
21140
21146
21149
21184
21187
21189
21201
21214
21221
21228
21230
21233
21263
21276
21279
21283
21286
21312
21315
21325
21326
21339
21340
21362
21367
21371
21379
21385
21411
21413
21422
21428
21434
21444
21447
21450
21455
21456
21463
21477
21483
21486
21492
21516
21517
21521
21522
21540
21562
21582
21596
21598
21615
21619
21631
21633
21653
21661
21663
21671
21677
21690
21710
21712
21721
21753
21757
21766
21768
21771
21775
21805
21823
21827
21830
21855
21859
21873
21876
21887
21921
21930
21934
21937
21941
21955
21971
21973
22010
22064
22065
22074
22076
22091
22151
22170
22176
22180
22200
22207
22218
22219
22250
22256
22260
22264
22276
22278
22285
22286
22287
22295
22296
22340
22351
22413
22424
22430
22442
22459
22467
22474
22485
22488
22502
22505
22516
22520
22525
22529
22532
22540
22543
22552
22575
22588
22589
22608
22644
22674
22675
22685
22695
22701
22710
22729
22731
22738
22745
22749
22760
22765
22768
22783
22789
22803
22815
22827
22890
22915
22917
22946
22947
22974
23014
23027
23051
23084
23110
23125
23139
23149
23152
23160
23161
23162
23171
23195
23196
23218
23235
23239
23254
23257
23260
23266
23281
23320
23344
23357
23360
23379
23404
23412
23413
23429
23441
23454
23462
23470
23492
23493
23494
23500
23509
23531
23556
23565
23614
23616
23682
23696
23707
23708
23713
23725
23729
23730
23755
23775
23815
23829
23869
23909
23920
23929
23952
23961
23978
24028
24031
24032
24033
24048
24059
24090
24098
24101
24105
24106
24120
24144
24146
24150
24161
24177
24186
24195
24209
24215
24248
24268
24284
24286
24300
24301
24359
24381
24392
24401
24411
24420
24426
24446
24449
24451
24459
24468
24521
24536
24554
24556
24563
24572
24597
24599
24602
24604
24612
24615
24628
24640
24644
24658
24662
24667
24674
24679
24695
24754
24758
24803
24822
24841
24845
24866
24887
24890
24902
24904
24905
24914
24915
24926
25018
25039
25075
25077
25098
25124
25144
25155
25166
25177
25186
25191
25195
25199
25203
25205
25221
25263
25292
25295
25304
25308
25315
25343
25352
25368
25369
25374
25390
25432
25435
25483
25511
25518
25548
25589
25592
25600
25631
25664
25665
25678
25699
25700
25717
25737
25750
25761
25782
25789
25802
25808
25830
25864
25894
25909
25918
26014
26034
26053
26061
26062
26065
26096
26120
26145
26156
26165
26176
26189
26196
26242
26248
26281
26297
26304
26357
26384
26387
26490
26513
26522
26540
26542
26583
26621
26632
26637
26641
26653
26663
26775
26792
26818
26822
26829
26830
26832
26846
26854
26855
26859
26880
26930
26943
26970
26986
26991
26997
27010
27019
27022
27046
27082
27083
27103
27116
27124
27134
27150
27205
27212
27222
27250
27284
27286
27291
27296
27298
27312
27321
27355
27357
27365
27373
27401
27448
27451
27455
27468
27472
27509
27517
27611
27625
27636
27640
27651
27656
27668
27669
27671
27677
27688
27693
27722
27761
27765
27797
27834
27886
27897
27918
27935
27952
27993
28027
28031
28033
28049
28056
28069
28109
28122
28151
28152
28162
28220
28257
28276
28287
28290
28291
28301
28335
28358
28438
28444
28452
28468
28510
28515
28571
28576
28612
28626
28669
28687
28697
28712
28716
28720
28730
28733
28752
28755
28756
28757
28761
28768
28773
28777
28779
28782
28810
28832
28867
28890
28900
28928
28945
28958
28970
28973
28993
29005
29014
29015
29033
29054
29064
29081
29115
29120
29126
29152
29174
29186
29197
29200
29204
29205
29212
29224
29248
29271
29282
29300
29347
29363
29378
29385
29398
29399
29400
29402
29428
29432
29437
29450
29464
29471
29472
29476
29482
29485
29487
29493
29517
29529
29531
29546
29554
29556
29557
29565
29566
29570
29574
29580
29594
29609
29613
29627
29635
29670
29676
29679
29726
29729
29736
29768
29772
29795
29803
29814
29819
29838
29842
29843
29844
29874
29892
29896
29940
29966
29978
30014
30033
30111
30116
30119
30120
30148
30153
30195
30197
30204
30226
30238
30244
30249
30256
30277
30290
30309
30328
30334
30336
30347
30349
30368
30436
30460
30515
30542
30548
30552
30585
30600
30603
30683
30684
30689
30767
30769
30797
30802
30804
30805
30834
30843
30859
30861
30893
30905
30907
30911
30933
30938
30954
30971
30987
31007
31024
31067
31075
31076
31107
31116
31119
31144
31189
31193
31199
31225
31234
31237
31251
31264
31298
31301
31302
31322
31336
31337
31350
31367
31372
31374
31377
31380
31397
31406
31411
31423
31436
31439
31443
31485
31493
31500
31526
31528
31542
31562
31576
31577
31578
31584
31598
31629
31631
31642
31660
31665
31682
31730
31737
31758
31759
31760
31782
31785
31795
31796
